GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT
0021800700,1610612757,Trail Blazers,POR,Portland,240:00,17.56,22,70,89,397,4,2,274,30,24,46,0.522,21,44,0.477,0.5,16,30,0.533
0021800700,1610612762,Jazz,UTA,Utah,240:00,17.76,31,55,83,447,2,3,317,21,16,41,0.39,20,50,0.4,0.396,22,31,0.71
0021800694,1610612742,Mavericks,DAL,Dallas,240:00,18.36,36,65,101,430,3,1,303,24,24,44,0.545,17,55,0.309,0.414,18,31,0.581
0021800694,1610612749,Bucks,MIL,Milwaukee,240:00,18.12,23,66,86,428,2,1,294,21,18,39,0.462,24,52,0.462,0.462,14,22,0.636
0021800695,1610612753,Magic,ORL,Orlando,240:00,18.31,19,55,71,444,6,0,317,29,22,38,0.579,24,53,0.453,0.505,13,25,0.52
0021800695,1610612737,Hawks,ATL,Atlanta,240:00,18.11,27,51,76,406,1,0,288,23,18,41,0.439,21,45,0.467,0.453,14,24,0.583
0021800693,1610612765,Pistons,DET,Detroit,240:00,17.98,25,57,78,415,1,0,299,22,9,25,0.36,22,52,0.423,0.403,17,23,0.739
0021800693,1610612764,Wizards,WAS,Washington,240:00,17.67,20,64,81,400,3,2,288,24,17,35,0.486,19,44,0.432,0.456,15,25,0.6
0021800697,1610612740,Pelicans,NOP,New Orleans,240:00,17.74,22,74,95,374,2,2,260,19,20,33,0.606,19,41,0.463,0.527,12,23,0.522
0021800697,1610612763,Grizzlies,MEM,Memphis,240:00,18.16,24,38,59,465,8,1,347,21,16,32,0.5,17,56,0.304,0.375,9,13,0.692
0021800705,1610612750,Timberwolves,MIN,Minnesota,240:00,17.26,56,61,112,405,4,1,277,30,16,41,0.39,29,62,0.468,0.437,16,22,0.727
0021800705,1610612756,Suns,PHX,Phoenix,240:00,17.21,16,67,81,421,9,0,304,23,21,32,0.656,16,55,0.291,0.425,13,29,0.448
0021800704,1610612746,Clippers,LAC,LA,240:00,17.71,34,59,88,460,2,4,339,19,12,31,0.387,21,60,0.35,0.363,16,22,0.727
0021800704,1610612742,Mavericks,DAL,Dallas,240:00,16.95,23,70,90,430,4,2,311,21,20,36,0.556,18,45,0.4,0.469,11,18,0.611
0021800702,1610612758,Kings,SAC,Sacramento,240:00,19.16,29,59,84,429,4,1,297,29,19,43,0.442,22,48,0.458,0.451,17,27,0.63
0021800702,1610612761,Raptors,TOR,Toronto,240:00,18.62,39,63,100,449,8,1,316,25,15,33,0.455,25,58,0.431,0.44,15,26,0.577
0021800703,1610612757,Trail Blazers,POR,Portland,240:00,18.12,45,54,96,446,3,1,307,21,17,37,0.459,26,58,0.448,0.453,15,24,0.625
0021800703,1610612760,Thunder,OKC,Oklahoma City,240:00,17.62,25,54,78,328,2,0,207,26,16,37,0.432,27,48,0.563,0.506,22,37,0.595
0021800711,1610612759,Spurs,SAS,San Antonio,240:00,18.06,12,56,68,352,3,0,241,24,23,34,0.676,24,48,0.5,0.573,15,23,0.652
0021800711,1610612755,76ers,PHI,Philadelphia,240:00,18.18,28,42,69,423,5,1,306,35,13,31,0.419,34,62,0.548,0.505,12,18,0.667
0021800712,1610612737,Hawks,ATL,Atlanta,240:00,17.99,33,58,88,440,3,0,315,31,15,32,0.469,30,58,0.517,0.5,14,22,0.636
0021800712,1610612741,Bulls,CHI,Chicago,240:00,18.34,19,49,65,425,1,1,305,20,13,28,0.464,22,51,0.431,0.443,22,29,0.759
0021800710,1610612745,Rockets,HOU,Houston,240:00,16.8,27,57,81,317,1,2,194,10,21,42,0.5,16,48,0.333,0.411,16,24,0.667
0021800710,1610612752,Knicks,NYK,New York,240:00,17.78,29,59,84,368,1,1,244,15,15,38,0.395,22,43,0.512,0.457,20,33,0.606
0021800708,1610612753,Magic,ORL,Orlando,240:00,18.49,27,65,90,415,1,1,291,22,14,30,0.467,24,59,0.407,0.427,18,30,0.6
0021800708,1610612751,Nets,BKN,Brooklyn,240:00,18.55,29,68,96,398,3,0,273,20,20,43,0.465,23,47,0.489,0.478,16,21,0.762
0021800707,1610612739,Cavaliers,CLE,Cleveland,240:00,17.96,25,44,68,415,3,2,291,20,19,37,0.514,19,50,0.38,0.437,23,33,0.697
0021800707,1610612738,Celtics,BOS,Boston,240:00,17.6,22,46,65,378,6,1,263,25,20,36,0.556,25,50,0.5,0.523,18,30,0.6
0021800709,1610612746,Clippers,LAC,LA,240:00,17.8,25,62,83,400,1,1,285,23,20,35,0.571,25,50,0.5,0.529,21,28,0.75
0021800709,1610612748,Heat,MIA,Miami,240:00,17.3,25,46,68,435,3,2,320,23,25,47,0.532,14,36,0.389,0.47,16,21,0.762
0021800715,1610612743,Nuggets,DEN,Denver,240:00,17.92,32,59,86,430,1,0,303,20,18,34,0.529,24,54,0.444,0.477,11,23,0.478
0021800715,1610612762,Jazz,UTA,Utah,240:00,17.69,31,53,82,421,6,2,298,28,12,32,0.375,26,56,0.464,0.432,18,23,0.783
0021800706,1610612761,Raptors,TOR,Toronto,240:00,17.68,29,60,85,433,5,1,312,28,13,34,0.382,25,58,0.431,0.413,16,29,0.552
0021800706,1610612754,Pacers,IND,Indiana,240:00,17.86,31,62,92,393,5,1,275,27,22,47,0.468,18,45,0.4,0.435,11,18,0.611
0021800713,1610612766,Hornets,CHA,Charlotte,240:00,18.06,12,56,67,414,4,2,305,23,13,28,0.464,28,49,0.571,0.532,16,23,0.696
0021800713,1610612763,Grizzlies,MEM,Memphis,240:00,18.28,25,47,66,445,9,3,334,25,20,34,0.588,18,47,0.383,0.469,10,17,0.588
0021800714,1610612765,Pistons,DET,Detroit,240:00,17.95,28,61,86,464,3,1,346,24,14,35,0.4,22,54,0.407,0.404,19,33,0.576
0021800714,1610612740,Pelicans,NOP,New Orleans,240:00,17.78,25,70,91,382,2,0,262,20,29,52,0.558,13,39,0.333,0.462,17,27,0.63
0021800719,1610612750,Timberwolves,MIN,Minnesota,240:00,17.66,44,51,91,438,2,0,300,24,18,41,0.439,26,61,0.426,0.431,21,30,0.7
0021800719,1610612747,Lakers,LAL,Los Angeles,240:00,18.0,15,66,81,385,3,0,266,28,25,42,0.595,19,45,0.422,0.506,20,33,0.606
0021800718,1610612757,Trail Blazers,POR,Portland,240:00,18.07,33,74,103,406,2,0,275,25,21,49,0.429,23,45,0.511,0.468,14,23,0.609
0021800718,1610612756,Suns,PHX,Phoenix,240:00,17.95,32,55,87,419,3,1,294,19,18,45,0.4,18,43,0.419,0.409,19,37,0.514
0021800716,1610612744,Warriors,GSW,Golden State,240:00,17.87,17,62,75,446,4,1,321,34,26,41,0.634,24,47,0.511,0.568,18,28,0.643
0021800716,1610612764,Wizards,WAS,Washington,240:00,18.57,26,47,73,468,7,1,343,29,17,36,0.472,27,59,0.458,0.463,30,40,0.75
0021800717,1610612740,Pelicans,NOP,New Orleans,240:00,18.05,22,61,81,436,3,1,305,34,23,38,0.605,26,63,0.413,0.485,27,36,0.75
0021800717,1610612760,Thunder,OKC,Oklahoma City,240:00,17.94,30,74,99,385,4,0,254,33,22,41,0.537,28,60,0.467,0.495,23,32,0.719
0021800723,1610612746,Clippers,LAC,LA,240:00,18.49,12,74,85,412,4,0,290,27,14,31,0.452,24,51,0.471,0.463,18,33,0.545
0021800723,1610612741,Bulls,CHI,Chicago,240:00,18.76,28,54,79,424,0,1,297,20,17,44,0.386,23,58,0.397,0.392,17,29,0.586
0021800721,1610612752,Knicks,NYK,New York,240:00,18.09,22,56,73,383,3,3,266,17,21,37,0.568,16,50,0.32,0.425,17,25,0.68
0021800721,1610612751,Nets,BKN,Brooklyn,240:00,18.2,46,66,109,412,2,2,274,19,15,37,0.405,19,47,0.404,0.405,15,22,0.682
0021800720,1610612764,Wizards,WAS,Washington,240:00,17.56,16,59,74,408,3,1,302,26,10,25,0.4,25,54,0.463,0.443,23,31,0.742
0021800720,1610612753,Magic,ORL,Orlando,240:00,17.8,19,55,73,407,2,1,288,24,23,33,0.697,15,51,0.294,0.452,9,15,0.6
0021800722,1610612748,Heat,MIA,Miami,240:00,17.21,18,55,70,399,1,1,278,19,20,40,0.5,17,40,0.425,0.468,13,19,0.684
0021800722,1610612739,Cavaliers,CLE,Cleveland,240:00,17.39,27,63,86,462,2,1,347,23,11,30,0.367,26,55,0.473,0.435,14,17,0.824
0021800724,1610612761,Raptors,TOR,Toronto,240:00,18.13,26,50,74,423,6,1,292,27,21,42,0.5,23,49,0.469,0.484,19,26,0.731
0021800724,1610612745,Rockets,HOU,Houston,240:00,17.23,22,55,76,358,2,0,230,17,24,41,0.585,17,50,0.34,0.451,20,30,0.667
0021800729,1610612750,Timberwolves,MIN,Minnesota,240:00,17.52,36,68,102,376,0,0,249,20,19,43,0.442,19,47,0.404,0.422,13,26,0.5
0021800729,1610612762,Jazz,UTA,Utah,240:00,17.73,38,66,102,438,3,1,311,25,16,37,0.432,21,57,0.368,0.394,16,29,0.552
0021800727,1610612766,Hornets,CHA,Charlotte,240:00,18.54,37,66,99,428,5,1,299,20,20,44,0.455,16,46,0.348,0.4,25,37,0.676
0021800727,1610612749,Bucks,MIL,Milwaukee,240:00,18.09,20,61,78,393,2,0,276,17,22,38,0.579,19,51,0.373,0.461,15,24,0.625
0021800726,1610612765,Pistons,DET,Detroit,240:00,17.61,30,49,75,458,5,1,336,22,16,32,0.5,19,53,0.358,0.412,18,25,0.72
0021800726,1610612742,Mavericks,DAL,Dallas,240:00,17.34,24,60,82,409,3,0,297,24,16,31,0.516,21,50,0.42,0.457,19,32,0.594
0021800728,1610612756,Suns,PHX,Phoenix,240:00,17.42,11,56,64,396,4,1,284,20,17,32,0.531,15,44,0.341,0.421,21,30,0.7
0021800728,1610612743,Nuggets,DEN,Denver,240:00,18.19,34,57,90,419,1,3,289,26,25,46,0.543,22,48,0.458,0.5,14,19,0.737
0021800725,1610612758,Kings,SAC,Sacramento,240:00,18.79,28,72,100,454,3,0,323,23,17,38,0.447,20,53,0.377,0.407,18,35,0.514
0021800725,1610612763,Grizzlies,MEM,Memphis,240:00,18.42,28,65,91,418,0,3,291,22,16,39,0.41,18,41,0.439,0.425,14,26,0.538
0021800732,1610612744,Warriors,GSW,Golden State,240:00,17.33,23,58,79,450,6,2,327,25,13,26,0.5,24,57,0.421,0.446,9,17,0.529
0021800732,1610612738,Celtics,BOS,Boston,240:00,17.94,27,50,76,411,6,1,282,23,11,34,0.324,30,65,0.462,0.414,12,19,0.632
0021800734,1610612737,Hawks,ATL,Atlanta,240:00,18.53,25,60,83,438,1,0,316,24,15,39,0.385,27,53,0.509,0.457,13,21,0.619
0021800734,1610612757,Trail Blazers,POR,Portland,240:00,18.22,25,58,81,407,2,1,279,26,21,36,0.583,20,46,0.435,0.5,16,25,0.64
0021800733,1610612755,76ers,PHI,Philadelphia,240:00,19.07,25,49,74,451,7,4,322,29,15,35,0.429,23,56,0.411,0.418,24,36,0.667
0021800733,1610612743,Nuggets,DEN,Denver,240:00,18.44,30,63,90,425,3,2,294,27,24,49,0.49,24,45,0.533,0.511,16,22,0.727
0021800731,1610612754,Pacers,IND,Indiana,240:00,18.28,26,56,79,372,3,2,256,20,17,32,0.531,15,42,0.357,0.432,12,17,0.706
0021800731,1610612763,Grizzlies,MEM,Memphis,240:00,18.57,28,54,78,456,5,0,337,29,20,33,0.606,19,47,0.404,0.488,10,16,0.625
0021800730,1610612759,Spurs,SAS,San Antonio,240:00,19.0,24,67,87,418,6,2,294,30,24,44,0.545,23,47,0.489,0.516,14,20,0.7
0021800730,1610612740,Pelicans,NOP,New Orleans,240:00,18.92,21,54,73,432,4,0,310,26,25,42,0.595,20,54,0.37,0.469,15,24,0.625
0021800742,1610612764,Wizards,WAS,Washington,240:00,17.97,14,39,52,434,8,5,318,32,16,29,0.552,24,60,0.4,0.449,16,20,0.8
0021800742,1610612759,Spurs,SAS,San Antonio,240:00,18.71,17,63,76,396,1,1,270,31,18,29,0.621,31,57,0.544,0.57,8,15,0.533
0021800743,1610612756,Suns,PHX,Phoenix,240:00,17.61,33,53,83,441,1,1,310,19,10,32,0.313,24,53,0.453,0.4,21,33,0.636
0021800743,1610612747,Lakers,LAL,Los Angeles,240:00,17.87,33,56,88,432,2,2,308,28,24,45,0.533,23,44,0.523,0.528,14,29,0.483
0021800735,1610612739,Cavaliers,CLE,Cleveland,240:00,17.7,28,53,79,438,4,1,319,26,11,36,0.306,28,56,0.5,0.424,12,24,0.5
0021800735,1610612741,Bulls,CHI,Chicago,240:00,17.85,20,60,78,353,1,1,240,22,22,45,0.489,17,43,0.395,0.443,16,28,0.571
0021800741,1610612748,Heat,MIA,Miami,240:00,17.35,18,57,72,403,2,0,283,26,18,35,0.514,21,49,0.429,0.464,10,18,0.556
0021800741,1610612752,Knicks,NYK,New York,240:00,17.95,17,53,70,404,5,0,284,22,16,35,0.457,20,49,0.408,0.429,16,25,0.64
0021800736,1610612758,Kings,SAC,Sacramento,240:00,18.79,28,48,75,438,2,1,306,18,18,37,0.486,19,56,0.339,0.398,22,34,0.647
0021800736,1610612746,Clippers,LAC,LA,240:00,18.64,21,59,80,423,1,0,293,35,19,40,0.475,23,48,0.479,0.477,12,17,0.706
0021800737,1610612753,Magic,ORL,Orlando,240:00,17.58,29,55,81,416,3,0,283,23,15,40,0.375,24,57,0.421,0.402,16,23,0.696
0021800737,1610612745,Rockets,HOU,Houston,240:00,16.89,16,64,76,322,2,2,213,20,20,38,0.526,18,42,0.429,0.475,14,26,0.538
0021800739,1610612761,Raptors,TOR,Toronto,240:00,18.3,29,69,92,418,4,3,296,24,10,31,0.323,27,52,0.519,0.446,19,24,0.792
0021800739,1610612742,Mavericks,DAL,Dallas,240:00,18.3,17,57,73,457,4,2,330,25,26,44,0.591,17,44,0.386,0.489,8,14,0.571
0021800740,1610612762,Jazz,UTA,Utah,240:00,17.77,15,53,67,415,4,3,302,30,18,29,0.621,28,57,0.491,0.535,4,8,0.5
0021800740,1610612750,Timberwolves,MIN,Minnesota,240:00,17.66,16,48,63,390,2,0,270,22,9,21,0.429,28,56,0.5,0.481,21,28,0.75
0021800738,1610612749,Bucks,MIL,Milwaukee,240:00,18.05,31,64,90,435,2,0,304,22,13,39,0.333,26,52,0.5,0.429,15,23,0.652
0021800738,1610612760,Thunder,OKC,Oklahoma City,240:00,18.31,29,70,93,367,1,0,238,29,22,43,0.512,22,51,0.431,0.468,20,36,0.556
0021800746,1610612751,Nets,BKN,Brooklyn,240:00,17.79,43,66,108,401,2,1,265,20,16,50,0.32,23,53,0.434,0.379,18,30,0.6
0021800746,1610612738,Celtics,BOS,Boston,240:00,17.88,34,71,105,489,1,0,351,29,19,36,0.528,26,64,0.406,0.45,16,40,0.4
0021800748,1610612737,Hawks,ATL,Atlanta,240:00,18.64,26,46,70,443,1,3,309,28,22,40,0.55,22,47,0.468,0.506,14,21,0.667
0021800748,1610612746,Clippers,LAC,LA,240:00,18.6,21,46,67,440,4,0,309,27,20,35,0.571,21,50,0.42,0.482,22,30,0.733
0021800745,1610612744,Warriors,GSW,Golden State,240:00,17.77,22,61,83,455,4,1,329,39,18,40,0.45,35,58,0.603,0.541,16,27,0.593
0021800745,1610612754,Pacers,IND,Indiana,240:00,18.55,27,49,75,477,4,0,346,29,16,38,0.421,24,56,0.429,0.426,21,30,0.7
0021800744,1610612752,Knicks,NYK,New York,240:00,17.8,33,64,95,366,2,1,254,19,17,38,0.447,17,47,0.362,0.4,15,33,0.455
0021800744,1610612766,Hornets,CHA,Charlotte,240:00,17.84,29,67,94,438,1,1,317,25,17,40,0.425,22,55,0.4,0.415,14,27,0.519
0021800747,1610612743,Nuggets,DEN,Denver,240:00,17.58,33,58,88,435,2,2,314,17,18,34,0.529,19,51,0.373,0.44,13,15,0.867
0021800747,1610612763,Grizzlies,MEM,Memphis,240:00,17.53,20,56,75,392,4,0,282,26,16,27,0.593,19,51,0.373,0.449,16,25,0.64
0021800754,1610612756,Suns,PHX,Phoenix,240:00,18.25,14,60,73,375,0,1,266,26,23,36,0.639,25,44,0.568,0.6,14,28,0.5
0021800754,1610612759,Spurs,SAS,San Antonio,240:00,18.82,26,37,62,442,7,1,313,29,16,33,0.485,31,67,0.463,0.47,12,16,0.75
0021800755,1610612755,76ers,PHI,Philadelphia,240:00,18.63,28,44,71,459,2,1,330,33,10,25,0.4,32,68,0.471,0.452,18,31,0.581
0021800755,1610612747,Lakers,LAL,Los Angeles,240:00,18.24,24,54,75,402,3,0,275,26,22,45,0.489,21,46,0.457,0.467,16,25,0.64
0021800752,1610612741,Bulls,CHI,Chicago,240:00,19.23,26,71,90,412,1,1,278,17,25,45,0.556,22,49,0.449,0.5,17,24,0.708
0021800752,1610612751,Nets,BKN,Brooklyn,240:00,18.56,27,58,81,408,2,1,278,25,21,45,0.467,20,48,0.417,0.447,20,28,0.714
0021800751,1610612760,Thunder,OKC,Oklahoma City,240:00,18.31,23,61,82,315,4,0,201,25,24,44,0.545,25,47,0.532,0.538,16,28,0.571
0021800751,1610612753,Magic,ORL,Orlando,240:00,18.29,32,54,83,431,6,1,299,26,21,44,0.477,23,58,0.397,0.431,19,28,0.679
0021800749,1610612764,Wizards,WAS,Washington,240:00,18.09,16,54,64,394,4,2,278,31,14,27,0.519,28,60,0.467,0.483,17,22,0.773
0021800749,1610612739,Cavaliers,CLE,Cleveland,240:00,18.18,20,66,85,446,4,2,319,30,17,28,0.607,28,56,0.5,0.536,16,24,0.667
0021800753,1610612740,Pelicans,NOP,New Orleans,240:00,18.23,31,72,99,415,2,2,282,27,18,33,0.545,28,57,0.491,0.511,17,31,0.548
0021800753,1610612745,Rockets,HOU,Houston,240:00,17.46,36,47,80,384,2,0,251,22,18,50,0.36,22,51,0.431,0.396,19,24,0.792
0021800750,1610612749,Bucks,MIL,Milwaukee,240:00,17.62,19,54,72,368,0,0,254,32,21,34,0.618,26,53,0.491,0.54,13,20,0.65
0021800750,1610612765,Pistons,DET,Detroit,240:00,18.02,26,45,69,449,2,0,325,29,21,36,0.583,21,53,0.396,0.472,14,19,0.737
0021800758,1610612742,Mavericks,DAL,Dallas,240:00,16.89,20,53,67,418,2,0,302,31,20,31,0.645,25,53,0.472,0.536,15,22,0.682
0021800758,1610612752,Knicks,NYK,New York,240:00,17.16,13,41,53,350,3,0,242,16,14,26,0.538,18,52,0.346,0.41,16,20,0.8
0021800756,1610612766,Hornets,CHA,Charlotte,240:00,17.92,19,44,62,401,0,0,283,20,16,32,0.5,23,57,0.404,0.438,22,27,0.815
0021800756,1610612738,Celtics,BOS,Boston,240:00,17.65,28,61,87,410,4,0,290,34,20,37,0.541,30,53,0.566,0.556,13,24,0.542
0021800757,1610612741,Bulls,CHI,Chicago,240:00,17.88,16,65,80,393,3,1,280,26,21,35,0.6,19,43,0.442,0.513,10,19,0.526
0021800757,1610612748,Heat,MIA,Miami,240:00,17.36,31,52,80,455,4,2,332,22,12,34,0.353,22,55,0.4,0.382,14,21,0.667
0021800763,1610612762,Jazz,UTA,Utah,240:00,18.45,21,43,62,436,2,1,315,24,17,35,0.486,21,50,0.42,0.447,13,24,0.542
0021800763,1610612757,Trail Blazers,POR,Portland,240:00,18.01,25,59,82,390,2,1,269,28,19,37,0.514,29,53,0.547,0.533,17,25,0.68
0021800762,1610612737,Hawks,ATL,Atlanta,240:00,18.59,27,48,73,407,2,0,281,24,17,27,0.63,21,59,0.356,0.442,26,33,0.788
0021800762,1610612758,Kings,SAC,Sacramento,240:00,18.87,31,53,81,437,3,2,303,36,23,37,0.622,31,62,0.5,0.545,17,23,0.739
0021800760,1610612763,Grizzlies,MEM,Memphis,265:00,19.37,34,67,99,461,5,2,330,21,17,35,0.486,19,52,0.365,0.414,16,22,0.727
0021800760,1610612750,Timberwolves,MIN,Minnesota,265:00,19.02,46,59,105,446,1,1,318,25,14,33,0.424,23,62,0.371,0.389,15,23,0.652
0021800759,1610612754,Pacers,IND,Indiana,240:00,18.14,28,40,65,468,3,1,346,27,13,28,0.464,20,56,0.357,0.393,16,18,0.889
0021800759,1610612764,Wizards,WAS,Washington,240:00,17.54,20,68,86,441,4,1,326,27,13,26,0.5,28,52,0.538,0.526,19,28,0.679
0021800761,1610612743,Nuggets,DEN,Denver,240:00,17.55,21,63,82,441,6,0,321,31,27,46,0.587,15,43,0.349,0.472,11,21,0.524
0021800761,1610612740,Pelicans,NOP,New Orleans,240:00,17.92,29,64,90,421,2,0,301,27,13,36,0.361,24,53,0.453,0.416,21,29,0.724
0021800768,1610612755,76ers,PHI,Philadelphia,240:00,18.31,31,54,82,459,5,2,333,30,16,30,0.533,25,58,0.431,0.466,20,28,0.714
0021800768,1610612744,Warriors,GSW,Golden State,240:00,17.44,33,54,84,444,4,1,324,30,18,33,0.545,23,55,0.418,0.466,18,23,0.783
0021800767,1610612751,Nets,BKN,Brooklyn,240:00,18.86,24,77,100,410,5,2,285,30,23,40,0.575,19,49,0.388,0.472,11,18,0.611
0021800767,1610612759,Spurs,SAS,San Antonio,240:00,19.61,33,57,86,431,2,2,300,23,15,34,0.441,25,66,0.379,0.4,16,21,0.762
0021800769,1610612747,Lakers,LAL,Los Angeles,265:00,20.02,29,70,95,423,3,4,292,28,16,41,0.39,26,51,0.51,0.457,23,31,0.742
0021800769,1610612746,Clippers,LAC,LA,265:00,20.27,30,62,86,496,6,3,357,26,19,39,0.487,27,65,0.415,0.442,12,23,0.522
0021800765,1610612754,Pacers,IND,Indiana,240:00,18.25,24,61,84,405,5,3,288,26,23,44,0.523,18,47,0.383,0.451,12,20,0.6
0021800765,1610612753,Magic,ORL,Orlando,240:00,17.81,17,62,77,390,3,0,277,25,12,30,0.4,26,52,0.5,0.463,13,24,0.542
0021800764,1610612742,Mavericks,DAL,Dallas,240:00,17.53,29,58,87,417,1,0,300,18,16,37,0.432,20,51,0.392,0.409,14,28,0.5
0021800764,1610612765,Pistons,DET,Detroit,240:00,17.19,30,69,95,433,3,1,311,21,16,40,0.4,17,46,0.37,0.384,17,28,0.607
0021800766,1610612749,Bucks,MIL,Milwaukee,240:00,17.69,18,56,72,389,1,0,269,21,20,30,0.667,19,49,0.388,0.494,12,22,0.545
0021800766,1610612761,Raptors,TOR,Toronto,240:00,18.06,29,47,73,410,2,1,292,16,20,41,0.488,17,52,0.327,0.398,14,24,0.583
0021800771,1610612738,Celtics,BOS,Boston,240:00,17.29,20,51,71,386,4,2,263,25,17,31,0.548,29,69,0.42,0.46,15,21,0.714
0021800771,1610612752,Knicks,NYK,New York,240:00,17.88,20,53,73,447,1,0,321,21,15,33,0.455,24,53,0.453,0.453,16,25,0.64
0021800772,1610612760,Thunder,OKC,Oklahoma City,240:00,17.8,29,52,78,357,0,0,230,23,20,44,0.455,24,47,0.511,0.484,19,34,0.559
0021800772,1610612748,Heat,MIA,Miami,240:00,17.88,27,57,80,497,2,0,369,28,16,37,0.432,25,55,0.455,0.446,18,29,0.621
0021800773,1610612737,Hawks,ATL,Atlanta,240:00,18.1,34,44,72,400,1,0,273,23,17,36,0.472,22,62,0.355,0.398,23,27,0.852
0021800773,1610612762,Jazz,UTA,Utah,240:00,18.2,23,72,93,446,3,3,323,31,22,37,0.595,24,50,0.48,0.529,15,28,0.536
0021800774,1610612745,Rockets,HOU,Houston,240:00,16.32,18,39,56,338,3,0,226,23,25,36,0.694,20,49,0.408,0.529,17,19,0.895
0021800774,1610612743,Nuggets,DEN,Denver,240:00,16.76,24,46,69,397,8,2,278,37,23,31,0.742,28,51,0.549,0.622,20,25,0.8
0021800770,1610612763,Grizzlies,MEM,Memphis,240:00,17.75,25,52,75,436,4,2,322,23,16,34,0.471,19,46,0.413,0.438,7,13,0.538
0021800770,1610612766,Hornets,CHA,Charlotte,240:00,17.46,25,51,74,354,0,3,246,15,14,33,0.424,18,40,0.45,0.438,14,20,0.7
0021800782,1610612747,Lakers,LAL,Los Angeles,240:00,18.07,35,56,91,390,1,0,260,23,22,45,0.489,20,51,0.392,0.438,23,32,0.719
0021800782,1610612744,Warriors,GSW,Golden State,240:00,17.48,22,62,79,485,2,4,365,31,21,37,0.568,22,55,0.4,0.473,19,26,0.731
0021800779,1610612740,Pelicans,NOP,New Orleans,240:00,18.59,22,58,79,441,1,2,321,26,17,37,0.459,26,59,0.441,0.448,16,27,0.593
0021800779,1610612759,Spurs,SAS,San Antonio,240:00,18.63,17,71,88,390,6,0,271,29,20,39,0.513,24,53,0.453,0.478,13,19,0.684
0021800784,1610612737,Hawks,ATL,Atlanta,240:00,17.86,36,56,89,383,0,1,249,21,16,35,0.457,27,49,0.551,0.512,17,28,0.607
0021800784,1610612756,Suns,PHX,Phoenix,240:00,18.06,26,57,77,429,3,2,305,31,18,40,0.45,27,56,0.482,0.469,23,33,0.697
0021800777,1610612751,Nets,BKN,Brooklyn,240:00,18.4,30,74,102,425,1,1,293,23,18,47,0.383,15,44,0.341,0.363,16,22,0.727
0021800777,1610612753,Magic,ORL,Orlando,240:00,18.61,17,73,90,389,3,0,266,25,21,37,0.568,20,57,0.351,0.436,15,26,0.577
0021800780,1610612742,Mavericks,DAL,Dallas,240:00,17.48,22,55,72,396,3,1,280,20,15,28,0.536,25,56,0.446,0.476,20,36,0.556
0021800780,1610612739,Cavaliers,CLE,Cleveland,240:00,17.31,25,54,79,368,1,1,251,20,19,43,0.442,15,42,0.357,0.4,16,23,0.696
0021800781,1610612754,Pacers,IND,Indiana,240:00,17.85,36,50,82,425,2,3,302,26,17,39,0.436,21,50,0.42,0.427,16,24,0.667
0021800781,1610612748,Heat,MIA,Miami,240:00,17.07,26,64,87,431,4,4,316,21,16,32,0.5,14,39,0.359,0.423,13,28,0.464
0021800775,1610612746,Clippers,LAC,LA,240:00,17.84,23,57,76,371,1,3,249,22,12,29,0.414,28,53,0.528,0.488,9,16,0.563
0021800775,1610612765,Pistons,DET,Detroit,240:00,17.84,28,50,73,423,3,0,300,21,11,31,0.355,24,52,0.462,0.422,17,27,0.63
0021800786,1610612745,Rockets,HOU,Houston,240:00,17.73,29,65,91,364,7,0,238,17,19,41,0.463,21,46,0.457,0.46,13,24,0.542
0021800786,1610612762,Jazz,UTA,Utah,240:00,18.08,31,64,90,439,4,1,296,19,9,31,0.29,22,55,0.4,0.36,13,26,0.5
0021800785,1610612755,76ers,PHI,Philadelphia,240:00,18.34,31,62,92,414,1,2,289,19,24,38,0.632,17,55,0.309,0.441,13,25,0.52
0021800785,1610612758,Kings,SAC,Sacramento,240:00,18.7,28,61,87,420,1,1,289,22,20,37,0.541,22,55,0.4,0.457,25,33,0.758
0021800783,1610612743,Nuggets,DEN,Denver,240:00,17.36,30,63,91,399,7,1,283,29,18,41,0.439,24,47,0.511,0.472,13,22,0.591
0021800783,1610612750,Timberwolves,MIN,Minnesota,240:00,17.23,23,62,83,414,3,0,296,27,18,34,0.529,24,55,0.436,0.472,14,27,0.519
0021800776,1610612741,Bulls,CHI,Chicago,240:00,17.88,18,50,66,406,4,1,295,20,25,45,0.556,17,36,0.472,0.519,16,22,0.727
0021800776,1610612766,Hornets,CHA,Charlotte,240:00,17.77,13,43,55,379,3,0,269,25,22,34,0.647,21,48,0.438,0.524,17,26,0.654
0021800778,1610612749,Bucks,MIL,Milwaukee,240:00,18.46,10,59,67,421,4,1,300,30,20,36,0.556,25,54,0.463,0.495,17,25,0.68
0021800778,1610612764,Wizards,WAS,Washington,240:00,18.04,26,50,76,396,3,2,272,28,17,32,0.531,26,61,0.426,0.462,21,25,0.84
0021800787,1610612763,Grizzlies,MEM,Memphis,240:00,17.89,30,58,85,428,4,1,311,25,17,41,0.415,20,50,0.4,0.407,9,15,0.6
