GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022000035,1610612755,76ers,PHI,Philadelphia,240:00,0.532,0.468,0.447,0.043,0.383,0.117,0.17,0.16,0.404,0.5710000000000001,0.429,1.0,0.0,0.727,0.273
0022000035,1610612739,Cavaliers,CLE,Cleveland,240:00,0.747,0.253,0.6609999999999999,0.085,0.229,0.11,0.11,0.28,0.5760000000000001,0.564,0.436,1.0,0.0,0.6459999999999999,0.354
0022000037,1610612754,Pacers,IND,Indiana,240:00,0.705,0.295,0.7040000000000001,0.14800000000000002,0.194,0.213,0.102,0.231,0.556,0.421,0.579,1.0,0.0,0.511,0.489
0022000037,1610612738,Celtics,BOS,Boston,240:00,0.7090000000000001,0.29100000000000004,0.579,0.187,0.252,0.17800000000000002,0.168,0.234,0.393,0.452,0.5479999999999999,0.778,0.222,0.525,0.475
0022000039,1610612758,Kings,SAC,Sacramento,240:00,0.6970000000000001,0.303,0.52,0.1,0.3,0.06,0.18,0.07,0.42,0.462,0.5379999999999999,0.9,0.1,0.583,0.417
0022000039,1610612756,Suns,PHX,Phoenix,240:00,0.628,0.3720000000000001,0.552,0.121,0.362,0.121,0.086,0.19,0.431,0.6559999999999999,0.344,0.929,0.071,0.7390000000000001,0.261
0022000032,1610612766,Hornets,CHA,Charlotte,240:00,0.6459999999999999,0.354,0.623,0.019,0.28300000000000003,0.179,0.094,0.217,0.604,0.7879999999999999,0.212,0.9,0.1,0.8140000000000001,0.18600000000000005
0022000032,1610612751,Nets,BKN,Brooklyn,240:00,0.4270000000000001,0.573,0.34600000000000003,0.096,0.49,0.077,0.163,0.173,0.25,0.389,0.611,0.941,0.059,0.657,0.343
0022000033,1610612764,Wizards,WAS,Washington,240:00,0.67,0.33,0.69,0.106,0.212,0.071,0.097,0.142,0.584,0.487,0.513,1.0,0.0,0.574,0.426
0022000033,1610612753,Magic,ORL,Orlando,240:00,0.706,0.294,0.467,0.183,0.225,0.025,0.308,0.16699999999999998,0.28300000000000003,0.464,0.536,0.667,0.333,0.514,0.486
